prog_id,session_id,Edit event less than 5 changes,Solution add project,Window event move,Version control event,Debugger exception not handles,System event remote disconnect,Solution remove project,Document saved,IDE state shutdown,Document opened,Edit event 5 to 9 changes,Navigation event keyboard,Build event build,Test run event,System event lock,Completion Event,Debugger design,Edit event 10 or more changes,Debugger run,Solution close solution,Solution rename project,Find complete,Window event activate,Build event rebuild all,System event resume,Solution add project item,Document close,Build event clean,Activity Event,System event remote connect,System event unlock,Debugger break,Find cancelled,Solution add solution item,Window event deactivate,Solution open solution,Solution remove solution item,System event suspend,Window event close,Debugger exception thrown,Navigation event ctrl click,Solution rename project item,Window event create,Solution rename solution,Build event unknown,Comand event,Navigation event click,IDE state startup
62,2a6424a8-9116-4ad0-a9ed-dadc025e83cc,0.0,0.0,0.004340742199294907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040540882064366325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002745356930079228,0.0,0.0,0.0,0.0,0.0,0.0027703101451331535,0.0,0.004060833329424607,0.0,0.0,0.0,0.012983536384216255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037913498334935826,0.0,3.505397931911376E-4
62,378c2c45-efb9-401d-a675-48577842df6d,0.00545907777281992,0.0,0.007444372565413225,0.0,0.0,0.0,0.0,0.0,0.0,0.003302388081796578,0.0037237248114922856,0.0,0.0021536194423423883,0.0,0.002979754826180699,0.0,0.0027856596676508944,0.0035058463056967526,0.0027721161864801046,0.0,0.0,0.0,0.0033234968299526635,0.0,0.0,0.0,0.002073598861903685,0.0,0.0032239484569992777,0.0,0.0029847124915676256,0.0,0.0,0.0,0.014314348836935867,8.109557794486006E-4,0.0,0.0,0.0021674833597593703,0.0,0.01152147804475617,0.0,0.003203787422872518,0.0,0.0,0.002331680057770687,0.0,2.5764674751558165E-4
63,15ba6a8d-e5f7-458a-9fd5-258e37c44b18,0.0,0.0,0.0012085021135872021,0.0,0.0,0.0,0.0,0.0,4.5199260495334037E-4,0.0014072677218875888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.088497178927935E-4,0.0,0.0,5.395287199433253E-4,0.0,0.0,0.0,0.0015709083106441634,0.0,9.640994597893697E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012315247004559314,0.0,0.0,0.0,0.0013652503934501663,0.0,0.0,0.0050407717258548835,0.0,1.4639020508687894E-4
63,029258cc-f790-4e6d-a42f-e9e3527eaf65,0.0,0.0,0.025781378423193644,0.0,0.0,0.0,0.0,0.0,0.014463763358506892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002158114879773301,0.0,0.0,0.0,0.0,0.0,0.0030851182713259834,0.0,0.0,0.0,0.0,0.0,0.021688408459829323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010340045000437042,0.0,0.004684486562780126
63,17fc2487-187f-4384-ba7a-f1d2444d507b,0.0032441152996893208,0.0,1.4968076378526468E-4,3.7927555260371066E-4,0.0,0.0,0.0,6.55088532502437E-4,1.1196438253398016E-4,3.4859832696069917E-4,0.012228981149970598,0.10816311276149294,0.0,0.0,0.0,0.10837324846696463,0.0,0.007154788392299796,0.0,1.2604862080063897E-4,0.0,0.0,4.176506479643354E-4,7.362351506447276E-4,0.0,0.0,9.728355387902978E-4,0.0,8.119874454336339E-4,0.0,0.0,0.0,0.0,0.0,0.002014686718617685,1.1413874370445587E-4,0.0,0.0,0.001016881751263448,0.0,0.0,0.0,3.3819009392242744E-4,0.0,0.0,0.0017009045442163873,0.002081404409632463,3.626273691638634E-5
63,6ba0532e-047b-46be-a0e1-7925b5918e7e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023397263646277016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00453838859220818,0.0,0.0,0.0,0.0,0.0,0.015470959865451583,0.0,0.0,0.0,0.0,0.0,0.042101027977609444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.363271791227925E-4,0.0,7.577845712771891E-4
63,f91c5ffd-15e8-49f6-8ff7-5df8441b6f15,0.0019082214119876411,0.0,1.0512326785653894E-4,3.474410713612154E-5,0.0,0.0,0.0,3.8006566925390426E-4,1.025666557067787E-5,1.0644623814638922E-4,0.008946030117934496,0.03067450536862896,2.7767142165920902E-5,0.0,0.0,0.04742875665155346,0.0,0.003480533493929953,0.0,1.1546873388999216E-5,0.0,0.0,1.576291988985098E-4,0.0,0.0,0.0,8.911805348417265E-5,0.0,4.8349164250605163E-4,0.0,0.0,0.0,0.0,0.0,8.766523563682706E-4,1.0455851194272665E-5,0.0,0.0,1.0246826818565442E-4,0.0,0.0,0.0,1.0326803226590062E-4,0.0,0.0,0.004124119367121894,4.766754147926394E-4,3.321902526600103E-6
63,8b6eae28-b02f-4201-ba27-d17be15d0a77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03182027891455606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004747852664752745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022748098661988414,0.0,0.010305870284546846
63,691d5d91-4076-48c1-acd2-dec5fb749441,0.0019358431001198233,0.0,0.001885606117816435,0.0,0.0,0.0,0.0,0.009902987273901775,8.462839742768319E-4,8.782946944257159E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.527398387688501E-4,0.0,0.0,0.006313633723464017,0.0,0.0,0.0,0.005882549908061817,0.0,0.009928172692351658,0.0,0.0,0.0,0.0,0.0,0.007614015490072571,8.627189062723257E-4,0.0,0.0,7.686111133237973E-4,0.0,0.0,0.0,8.520711151688622E-4,0.0,0.0,0.0014520062723310525,0.0,2.740922820383609E-4
63,9c2494a2-f645-4fd9-9594-f0059930faad,0.0,0.0,0.001648809029923614,0.0,0.0,0.0,0.0,0.0,0.00370003236300665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041654673184409715,0.0,0.0,0.007729062510410756,0.0,0.0,0.0,0.009644646563948858,0.0,0.010259811455162896,0.0,0.0,0.0,0.0,0.0,0.005548197326961782,0.0,0.0,0.0,0.0033604393800494496,0.0,0.0,0.0,0.0,0.0,0.0,9.257947169294481E-4,0.0,0.0011983569875098903
63,66f13d2c-2d1c-4efa-852b-f83b4c7accca,0.0010075816303462995,0.0,0.0045931106615511915,0.0,0.0,0.0,0.0,0.0,2.642880206370922E-4,2.742847240185378E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.975333739310004E-4,0.0,0.0,0.0018928316424218707,0.0,0.0,0.0,0.0013778066152081326,0.0,0.0025931392812520077,0.0,0.0,0.0,0.0,0.0,0.004359298090202493,2.694205243573782E-4,0.0,0.0,4.8006275896598697E-4,0.0,0.0,0.0,5.321906010626044E-4,0.0,0.0,0.004137735576770998,0.0,8.559692596533332E-5
63,70aff292-0a3f-4ba2-9e95-361f90fd0c99,0.0021891037464742617,0.0,0.00213229444612434,0.0,0.0,0.0,0.0,0.002799641476786453,2.392502161493196E-4,0.002979598287789927,0.003359751730477184,0.0,0.001295410232354179,0.0,0.0,0.0,0.0,0.0015815848093822158,0.0,2.6934601066302564E-4,0.0,0.0,0.001320831210403113,0.0031464366603374022,0.0,0.0,0.002286675365052675,0.0,0.003980498278464936,0.0,0.0,0.0,0.0,0.0,3.587556214335463E-4,0.0,0.0,0.0,0.002607498794847373,0.0,0.0,0.0,0.0028906352867045853,0.0,0.0,0.003651668518486349,0.006671448773015562,7.748774609441799E-5
63,7abf21ee-fc18-45f0-a134-7a5088fbfab8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004747852664752745,0.0,0.0,0.0,0.0,0.0,0.0067872600957791076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022748098661988414,0.0,0.010305870284546846
63,fea62607-9315-4bb0-8a01-0cc1cbabcd90,0.0016099283076784028,0.0,2.2138575287485886E-4,0.0,0.0,0.0,0.0,7.266828784251428E-4,1.2420092859139655E-4,3.866964892246035E-4,0.008333082010606497,0.06672019934986716,0.0,0.0,0.0,0.08686670362124818,0.0,0.005199928256113144,0.0,1.3982442806178053E-4,0.0,0.0,0.0025388595197165472,0.0,0.0,0.0,8.63325057869424E-4,0.0,0.001192141690866763,0.0,0.0,0.0,0.0,0.0,0.0024211102355863674,1.26612924891954E-4,0.0,0.0,3.3840488959763877E-4,0.0,0.0,0.0,3.751507448430335E-4,0.0,0.0,0.002286352577517801,3.848133776600364E-4,4.022587805469134E-5
63,7d6d6c2e-1aef-446d-8c02-d0c0dacf66e9,0.0041467786908534685,0.0,1.3717920653634003E-4,0.0,0.0,0.0,0.0,6.003745760454652E-4,5.130647783787976E-5,2.662357355472021E-4,0.01633107304665502,0.05049102660746883,0.0,0.0,0.0,0.10300627613386967,0.0,0.0045222138490995725,0.0,5.776042901536643E-5,0.0,0.0,3.3683572263741807E-4,0.0,0.0,0.0,3.120540191869923E-4,0.0,9.95873370492752E-4,0.0,0.0,0.0,0.0,0.0,0.0018464171246197509,5.230285553121184E-5,0.0,0.0,3.261826124426439E-4,0.0,0.0,0.0,3.616013059332527E-4,0.0,0.0,0.00267203953763249,0.001112744823434962,1.6617010390574798E-5
64,38f50e79-78eb-4964-a658-7a44f02f9471,8.27226937332707E-5,0.0,9.669115047678546E-5,0.0,0.0,0.0,0.0,0.0,5.4245273328747236E-5,5.6297102639836415E-5,8.463972645356702E-5,0.002081451708003982,0.0,0.0,2.0318818883307245E-4,0.0,0.0,0.0,0.0,6.106890185338312E-5,0.0,0.0,1.5378315476136543E-4,0.0,3.6858801249404013E-4,0.0,4.7132603864006347E-4,0.0,4.0496777196328626E-4,0.0,2.035262498849279E-4,0.0,0.0,0.0,9.760892924691299E-4,0.0,0.0,3.6858801249404013E-4,4.926658499589255E-4,0.0,0.0,0.0,5.461621860128227E-5,0.0,0.0,0.0054427131231000415,5.882410071746805E-4,1.7568819933257244E-5
64,7107e3df-e277-4974-a7d3-0fe25dc497ae,6.848084546876325E-4,0.0,1.760977545060652E-4,0.0,0.0,0.0,0.0,2.602378565566222E-4,0.0,7.989391252474509E-5,0.001073038817026007,0.002374693893697996,1.5283258284140997E-4,0.0,3.844720898967798E-5,0.004422703899485885,0.0,4.297350659747527E-4,0.0,0.0,0.0,0.0,1.6310644958122286E-4,0.0,6.97441146989632E-5,0.0,3.121446120898777E-5,0.0,2.309783320324313E-4,0.0,3.8511176801914524E-5,0.0,0.0,0.0,2.1547787988861642E-4,0.0,0.0,6.97441146989632E-5,9.322208321988117E-6,0.0,0.0,0.0,7.750848954481612E-5,0.0,0.0,0.005413505846637959,3.895737567460282E-4,1.662183455532669E-6
64,dd7e7330-6fee-40de-9e9f-9fbc412fbdfd,0.006689381295101316,0.0,0.0010566138633082993,0.0,0.0,0.0,0.0,1.5414486668220058E-4,0.0,0.0012303980006448051,0.006166128469632298,0.009811793549876298,2.13971146735566E-4,0.0,0.0,0.006909851592654619,2.76767000605261E-4,0.004354007037992303,0.030296352125970552,0.0,0.0,0.0,4.245471691668946E-4,0.0,0.0,0.0,8.927565785714198E-4,0.0,0.0017532911461062626,0.0,0.0,0.038673271138953046,0.0,0.0,0.0017777383874193898,0.0,0.0,0.0,9.331771269361067E-4,0.0,0.0,0.0,0.0011936615388488238,0.0,0.0,0.0035935892099382694,8.57084352890039E-4,2.5598287670841566E-5
64,93ce342b-0da1-4c09-bb64-d2d7fb893680,0.004586424948116926,0.0,8.417915724289683E-4,0.0,0.0,0.0,0.0,8.725643901760392E-4,2.4855709335241828E-5,1.8057113450309053E-4,0.006050107589357811,0.007517725726278735,6.729009512234582E-4,0.0,0.0,0.018315494097240533,9.57420962819479E-4,0.002574203674660741,0.001299226489677916,2.7982361978176004E-5,0.0,0.0,4.561676881492415E-4,0.0,0.0,0.0,6.047051846102283E-4,0.0,0.001786679093748781,0.0,0.0,5.528205518748803E-4,0.0,0.0,7.081514091758901E-4,2.5338410065777972E-5,0.0,0.0,4.2891406743373825E-4,0.0,1.1999665195899579E-4,0.0,2.752824828797387E-4,0.0,0.0,0.004308136666123117,0.0020407853544671243,8.05020336016675E-6
64,37d8e7c4-08a7-47cb-8983-b7b4c6d0f783,0.0031221878265141555,0.0,0.004389853990756142,0.0,0.0,0.0,0.0,0.0025462362362293814,2.9672024365324072E-5,0.0014165409291944338,0.00398160332170858,0.012925875611834293,9.639475674332668E-4,0.0,4.445736573775122E-4,0.018251303885846722,0.001558556381604987,0.0011115141634622933,0.039808457325744104,3.340453153909873E-5,0.0,0.0,0.0020719833360602373,0.0,8.064667622713302E-4,0.0,0.0017015731054357043,0.0,0.002645537643448596,0.0,5.566416643317229E-4,0.048835644138389436,0.0,0.0,0.004582798718408524,0.0,0.0,0.0010080834528391628,0.001347434622202533,0.0,0.0,0.0,0.0013742467270740437,0.0,0.0,0.0024139627221744096,0.003631362446358783,9.610099113526568E-6
64,d386e506-9898-4392-8fbe-65d304de5a97,0.0013464243173579298,0.0,3.791379141040452E-4,0.0,0.0,0.0,0.0,0.0014714760598209958,1.6053010502234065E-5,1.8326238989719467E-4,0.0017032475682848267,0.0013044112119971344,4.345917884397657E-4,0.0,0.0,0.008220170415864567,2.248539715766083E-4,2.47612999749415E-4,5.034617421733695E-4,1.8072352901072584E-5,0.0,0.0,3.736580705373582E-4,0.0,0.0,0.0,4.184439232233963E-4,0.0,7.327583581950326E-4,0.0,0.0,3.570380928853515E-4,0.0,0.0,8.425019586126299E-4,1.6364761810242247E-5,0.0,0.0,2.624336728160613E-4,0.0,0.0,0.0,1.7779065491260406E-4,0.0,0.0,0.005106903339917526,4.725039355677792E-4,5.199207849709089E-6
64,a01e375b-1a26-45d9-ab18-c673ae65b6bf,1.2264558283553917E-4,0.0,2.867107433300287E-4,0.0,0.0,0.0,0.0,2.091350100277024E-5,1.0723286280162383E-5,4.00640208549621E-4,5.019511727495148E-5,7.261137078843404E-5,0.0,0.0,0.0,0.0,0.0,5.907269617011963E-4,0.0,1.2072191311863553E-5,0.0,6.992195274182308E-4,2.592006778349761E-4,0.0,0.0,0.0,7.733311133993398E-4,0.0,4.3458225876462494E-4,0.0,0.0,0.0,0.0,0.0,2.5727302872560715E-4,0.0,0.0,0.0,7.012145665685724E-4,0.0,0.0,0.0,4.1027134850428655E-4,0.0,0.0,0.005411048291808215,9.967229141296856E-5,3.4730304446470683E-6
64,98102a2c-d55f-4d31-94aa-8be73ecea096,0.025231031024341672,0.0,0.0022342056525094366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029727215623830187,0.0,0.001809764370414983,0.0,0.002503995836482879,0.0,0.0,0.022095671782818332,0.0,0.0,0.0,0.0,0.0022442580969916416,0.0,0.004542305603308526,0.0,0.0,0.0,0.0012833055111032305,0.0,0.0025081619421565633,0.0,0.0,0.0,0.018043297958618837,3.407377475269977E-4,0.0,0.002271152801654263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019713425214950018,0.0,1.0825494389571782E-4
64,7d147956-2db4-4b38-a6e3-9b09d48c4030,0.0,0.0,0.0040513593684006755,0.0,0.0,0.0,0.0,0.0,0.001515251412163317,0.004717697391520339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001705858116186559,0.0,0.0,0.00271305864030567,0.0,0.0,0.0,0.003949712228265465,0.0,0.01163530316581855,0.0,0.0,0.0,0.0,0.0,0.00454423800110122,0.001544677768648751,0.0,0.0,0.004128539848225062,0.0,0.0,0.0,0.00457683930340758,0.0,0.0,0.0017873506454747768,0.0,4.907557392618611E-4
64,0f76f3a5-f871-4a1b-843c-11ecd1b26627,0.0017786006976067137,0.0,7.168735257213846E-4,0.0,0.0,0.0,0.0,4.7061718410745465E-4,4.0217744082780963E-5,1.6695592648962565E-4,0.004267160314980262,0.010711621315015747,6.53271826200638E-4,0.0,1.5064484106492017E-4,0.011427193767538882,8.449928257893423E-4,8.862099442558247E-4,0.011772384787996755,4.527681981195303E-5,0.0,0.0,3.8405279637229516E-4,0.0,2.732731802940392E-4,0.0,3.1449932348540327E-4,0.0,8.664222223725744E-4,0.0,1.5089548138864903E-4,0.014311848343759077,0.0,0.0,0.002351953127747213,4.0998777292794775E-5,0.0,2.732731802940392E-4,3.287386306165196E-4,0.0,0.0,0.0,1.2147829018379003E-4,0.0,0.0,0.004503904805914397,0.0011837680289633456,1.3025619755477391E-5
64,20e8fd39-d19e-49b2-8fe1-48b9aa577418,0.016878306648956048,0.0,0.006165112162732766,0.0,0.0,0.0,0.0,0.0026982051118204903,0.0,0.0014358208716986358,0.008634723999518977,0.0,0.003745425029912221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004128567549947717,0.0,0.0,0.0,0.0,0.0,0.009443143909434099,0.0,0.0,0.0,0.0,0.0,0.026969063953504204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013929510209906642,0.0,0.0,5.934286460095639E-4,0.006429729654493985,4.4808128959439254E-4
64,6635e435-2afe-4909-bbee-a60c6a1eef55,0.003149743081594056,0.0,2.510185357418912E-4,0.0,0.0,0.0,0.0,0.0,6.258906116807738E-5,2.598259781534132E-4,0.005175909392853163,8.476278350104196E-4,5.083287712857183E-4,0.0,0.0,0.0,0.0,0.0027583370263965334,0.0,7.046227254500926E-5,0.0,0.0,2.9884202249683475E-4,0.0,0.0,0.0,0.0011420292372847514,0.0,9.612170252148958E-4,0.0,0.0,0.0,0.0,0.0,0.001689341025850086,0.0,0.0,0.0,7.958239443555543E-4,0.0,0.0,0.0,2.5206825494918653E-4,0.0,0.0,0.004955452201627757,1.9392051497372514E-4,2.0271184528640472E-5
64,98d023da-2365-47e0-93c1-9631d91339d9,0.002375677810327507,0.0,5.374513438001095E-4,0.0,0.0,0.0,0.0,1.9601616443008942E-4,1.0050624457592275E-4,9.387711471892171E-4,0.0037637144244976077,4.537102107201284E-4,2.720934169561717E-4,0.0,0.0,3.138148787152711E-4,0.0,0.0024361535756758468,0.0,1.1314913925240413E-4,0.0,0.0,8.547933966712133E-4,0.0,0.0,0.0,0.0025325065153774568,0.0,0.0035372642911869717,0.0,0.0,0.0,0.0,0.0,0.0013563818410672055,0.0,0.0,0.0,0.00127794341429788,0.0,0.0,0.0,9.107418994451434E-4,0.0,0.0,0.004296703443108986,0.00140129932810582,3.2551704595919655E-5
64,2063ffe6-c026-420f-9e92-ec6fb2c2ee99,0.0013587036987987274,0.0,0.0019284470741493614,0.0,0.0,0.0,0.0,0.0,0.0,0.0015851463899835484,0.0,0.002298314487036004,0.0,0.0,0.0019070430832054215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010635189431357423,0.0,0.0017297098414432574,0.0,0.003317758282042668,0.0,0.0015746442987313893,0.0,0.00191021598904382,0.0,0.0,0.0,0.004580591947770114,0.0,0.0,0.0,9.247928974724964E-4,0.0,0.0,0.0,0.001537818070394155,0.0,0.0,0.004404031811472064,0.0027604971939899038,8.244695896503389E-5
64,b39691c3-1a2e-4e12-8f16-95b0e9f30b32,7.154537505496633E-4,0.0,2.7311525648987035E-4,0.0,0.0,0.0,0.0,4.548518733536891E-4,5.4237879641831535E-6,8.443414453039289E-5,7.024139596018262E-4,0.0010895526173049321,1.0278404661582686E-4,0.0,0.0,0.00259104294432587,0.0,4.0635023952102843E-4,0.0,6.106057809883489E-6,0.0,0.0,2.759626596398651E-4,0.0,0.0,0.0,1.4609115240272566E-4,9.412886858917876E-5,5.379552753963791E-4,0.0,0.0,0.0,0.0,0.0,5.77440742602465E-4,5.529118549493479E-6,0.0,0.0,7.388980286677176E-5,0.0,0.0,0.0,8.191316211397837E-5,0.0,0.0,0.005355504501898272,4.705286075060037E-4,1.7566425284911063E-6
64,2f1f0a8e-cf15-4fe3-b032-6362bf567b07,0.0016293404296916845,0.0,2.6006403548370024E-4,0.0,0.0,0.0,0.0,5.078072933547974E-4,2.9928216716687477E-6,7.143858112684932E-5,0.002078036613568137,0.0018846926453952497,1.7824957297716924E-4,0.0,1.1210304191507793E-5,0.0050741250816318416,2.2008184717524693E-4,4.682287769304483E-4,0.00215883097877288,3.369295087226684E-6,0.0,0.0,1.7058367239901416E-4,0.0,0.0,0.0,9.621484488941595E-5,0.0,5.228236948947969E-4,0.0,1.12289557049071E-5,0.0025294288063444463,0.0,0.0,4.487735107567012E-4,0.0,0.0,0.0,6.795343106044921E-5,0.0,1.444853476788055E-5,0.0,6.930561219732387E-5,0.0,0.0,0.00523408231081642,2.0863572342148793E-4,9.69307403490089E-7
64,8f47acb9-b4ce-4759-8301-b2d003dfde7f,0.0014181360857423984,0.0,9.887443710652419E-4,0.0,0.0,0.0,0.0,0.002354565949206384,0.0,9.143199099466221E-4,4.582105972310537E-4,0.0030932505849801044,8.833550024590853E-5,0.0,3.666638515687004E-4,3.056412897382354E-4,0.0,7.190004907788103E-5,0.0,0.0,0.0,0.0,7.156832853197477E-4,0.0,4.434243974490947E-4,0.0,8.788838789852762E-4,0.0,7.934245667740217E-4,0.0,3.67273900647097E-4,0.0,0.0,0.0,0.001614620998510943,3.326315831221674E-5,0.0,4.434243974490947E-4,5.926943644305041E-4,0.0,0.0,0.0,8.870207121070154E-4,0.0,0.0,0.004885755946656205,0.0029317950909573,1.0567955452596554E-5
64,e24444d2-7cda-4300-ac66-cd46a2896a2d,0.027233493144096593,0.0,0.00934929129712529,0.0,0.0,0.0,0.0,4.87117126879274E-4,0.0,0.0036289980644523064,0.00896344034779327,0.0011275091262210866,6.761756812037128E-4,0.0,9.355588595640383E-4,0.0,8.746184615267289E-4,0.0016511050889555041,0.0017407323818829268,0.0,0.0,0.0,0.0039130654452344754,0.0,0.0016971251262109367,0.0,0.006510514531815286,0.0,0.006499573909016111,0.0,9.371154264784506E-4,0.0011110218006610488,0.0,0.0,0.008614077195057279,0.0,0.0,0.0016971251262109367,0.0024952712510661937,0.0,0.0,0.0,0.0035206456868618224,0.0,0.0,4.106799537601096E-4,0.0023215665186985517,8.089380212029694E-5
64,d0f511c8-9fd3-4bb6-90d0-7ea2ac491231,0.0020886101971330806,0.0,1.689474210498612E-4,0.0,0.0,0.0,0.0,1.8485261237017787E-5,0.0,2.9510200911538976E-5,0.00525009846433572,2.139352077276063E-5,1.7961797165973715E-4,0.0,0.0,1.479712116672113E-4,0.0,0.005868836432363329,0.0,0.0,0.0,0.0,1.9516371905596862E-4,6.232516121805357E-5,0.0,0.0,8.235429771536831E-6,0.0,4.4477457270447867E-4,0.0,0.0,0.0,0.0,0.0,0.0011227943246772674,0.0,0.0,0.0,8.608298026304618E-6,0.0,0.0,0.0,2.862910360171699E-5,0.0,0.0,0.005201869021081209,8.809947948106752E-5,3.0697813362245314E-6
