prog_id,session_id,Edit event less than 5 changes,Solution add project,Window event move,Version control event,Debugger exception not handles,System event remote disconnect,Solution remove project,Document saved,IDE state shutdown,Document opened,Edit event 5 to 9 changes,Navigation event keyboard,Build event build,Test run event,System event lock,Completion Event,Debugger design,Edit event 10 or more changes,Debugger run,Solution close solution,Solution rename project,Find complete,Window event activate,Build event rebuild all,System event resume,Solution add project item,Document close,Build event clean,Activity Event,System event remote connect,System event unlock,Debugger break,Find cancelled,Solution add solution item,Window event deactivate,Solution open solution,Solution remove solution item,System event suspend,Window event close,Debugger exception thrown,Navigation event ctrl click,Solution rename project item,Window event create,Solution rename solution,Build event unknown,Comand event,Navigation event click,IDE state startup
1,4ef54ad1-3d29-4f25-a897-dd8e392c103c,53,21,52,3,0,2,0,27,0,14,25,153,0,3,0,84,0,11,0,1,0,0,68,0,0,0,27,0,97,2,0,0,0,0,0,2,0,0,24,0,1,0,14,0,0,513,25,1
1,310487e3-c297-4409-bf10-0fb03f36015e,1108,36,406,15,0,5,0,775,0,189,659,1848,0,85,0,1466,6,293,19,2,0,0,1078,0,0,9,256,0,1652,5,0,17,0,0,28,3,0,0,254,0,57,0,189,0,0,12504,621,1
1,20d14a0c-912b-4566-b07a-69940e673e91,783,12,536,12,0,4,0,565,1,143,528,1336,0,180,0,1210,22,238,74,1,0,0,1019,0,0,6,330,0,1180,4,0,73,0,0,69,1,0,0,297,0,40,0,143,0,0,9331,385,1
1,8ed6e4f0-387b-4568-bb63-ab2645f8b32d,175,12,504,4,0,2,0,400,1,261,99,277,0,0,0,88,0,67,0,2,0,0,969,0,0,3,279,0,602,2,0,0,0,0,15,2,0,0,279,0,16,0,261,0,0,2449,353,1
1,95f04899-d86a-47ad-a1b3-3f5fd681f702,65,12,40,1,0,2,0,47,0,6,78,107,0,0,0,158,0,38,0,0,0,0,20,0,0,0,1,0,77,2,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,1037,43,1
1,55b151b7-57bc-47cf-8660-5182d751c9a1,1259,0,439,14,0,3,0,862,1,144,1018,1703,0,62,0,1673,6,447,89,1,0,0,921,0,0,0,166,0,1648,3,0,88,0,0,139,1,0,0,191,0,71,0,173,0,0,18496,774,1
1,f1494a09-8265-4fc4-9ad8-ff9fefb98aa0,1209,0,490,11,0,1,0,1081,0,212,884,2051,0,53,0,1698,13,403,48,1,0,0,1442,0,0,0,278,0,2010,1,0,46,0,0,255,2,0,0,253,0,73,0,212,0,0,16003,1008,1
1,649c96ae-15e5-42d9-8c70-6a2fba263c45,502,0,327,16,0,2,0,333,0,74,385,714,0,90,0,613,13,171,61,0,0,0,693,0,0,0,93,0,911,2,0,57,0,0,128,1,0,0,91,0,22,0,74,0,0,6551,445,1
1,aaa4a08e-432b-454f-a760-922ab22a29a4,596,52,411,8,0,5,0,716,1,303,380,725,0,0,0,824,0,350,0,5,0,4,985,0,0,10,384,0,1192,5,0,0,0,0,22,5,0,0,383,0,43,0,303,0,0,8499,866,1
1,6cf093d9-ca3a-4edd-a731-145cf135d19f,86,13,68,11,0,2,1,58,0,17,45,106,0,3,0,120,2,18,16,0,0,0,93,0,0,4,36,0,163,2,0,15,0,0,0,1,0,0,21,0,8,0,17,0,0,1188,48,1
1,771a127a-cd51-4bb2-8f1e-3e2296f7eef0,742,25,440,11,0,1,0,467,1,108,900,1205,0,84,0,1026,23,261,292,3,0,1,983,0,0,13,349,0,1337,1,0,288,0,0,48,3,0,0,214,0,77,0,108,0,0,9657,467,1
1,b6c02ae2-f5da-4dc6-aa49-934620d4d0dc,31,1,5,0,0,1,0,33,1,5,42,237,0,5,0,150,0,27,0,1,0,0,54,0,0,2,7,0,76,1,0,0,0,0,4,1,0,0,5,0,4,0,5,0,0,631,32,1
1,7d16a706-4d73-4569-92d4-8d3508b07eda,1614,0,570,20,0,7,0,1162,0,114,1560,2626,0,158,0,2537,27,524,210,3,0,0,1253,0,0,0,165,0,2119,7,0,202,0,0,214,4,0,0,146,0,86,0,114,0,0,22904,790,1
1,0fc9e475-bb14-49f2-9848-9eac7eb43df1,626,0,336,7,0,2,0,399,1,75,530,1139,2,77,0,692,29,223,135,2,0,0,636,0,0,0,226,0,942,2,0,130,0,0,96,2,0,0,114,0,33,0,75,0,0,8406,336,1
1,003c1fa1-c4e7-4280-a869-22296f89ea13,41,0,1,0,0,0,0,28,0,1,64,136,0,0,0,97,0,13,0,0,0,0,8,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,617,14,0
1,3696281d-3432-4a49-aee6-207ded3ad6a8,2688,0,678,25,0,5,0,2247,0,202,2711,5867,0,334,0,5185,38,1025,138,1,0,0,1988,0,0,0,243,0,3700,5,0,134,0,0,111,2,0,0,238,0,91,0,202,0,0,39892,1915,1
1,6d62639c-b425-4b28-ae04-20ac58f9a2d2,64,37,127,10,0,7,1,58,1,96,45,99,0,3,0,42,0,30,0,4,0,0,330,0,0,9,210,0,342,7,0,0,0,0,39,4,0,0,201,0,14,0,96,0,0,1037,57,1
1,dc6be3f8-2e75-45fc-a284-fdae5521c08d,14,0,30,5,0,0,0,17,1,19,19,2,0,1,0,4,1,3,7,3,0,0,66,0,0,0,53,0,64,0,0,6,0,0,12,3,0,0,53,0,2,0,19,0,0,190,22,1
1,1542567e-4654-4cb4-a87f-398645b112aa,698,0,234,18,0,8,0,527,1,99,669,1988,0,73,0,1745,12,320,34,8,0,0,614,0,0,0,246,0,1019,8,0,32,0,0,45,7,0,0,235,0,25,0,99,0,0,10629,401,1
1,a1f00aea-46e7-4531-ba01-b3926a3a16fe,1608,12,596,11,0,3,0,949,1,166,1034,2492,2,180,0,1710,31,391,193,1,0,0,1255,0,0,5,262,0,2180,3,0,189,0,0,49,1,0,0,251,0,56,0,166,0,0,17323,941,1
1,26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,1002,0,500,6,0,3,0,905,0,189,721,2575,2,131,0,2248,19,366,159,1,0,0,1066,0,0,2,231,0,1408,3,0,156,0,0,35,1,0,0,229,0,126,0,189,0,0,13919,648,1
1,4e8396b7-1332-4d76-b313-2e560ead5bd9,628,12,459,10,0,2,0,498,1,130,840,548,0,138,0,597,29,210,420,1,0,0,870,0,0,4,206,0,1275,2,0,411,0,0,39,1,0,0,165,0,85,0,130,0,0,9167,391,1
1,e306eb3c-e6a6-4e84-84ff-0465508c0f5c,1765,24,472,19,0,1,0,1279,1,151,1389,2521,0,178,0,2465,29,603,236,2,0,0,1162,0,0,4,289,0,2310,1,0,233,0,0,35,2,0,0,285,0,38,0,151,0,0,23116,906,1
1,a29405e4-c15d-413c-a91d-d6a3d3d30fa0,217,0,142,2,0,2,0,156,1,21,196,377,0,11,0,207,5,82,6,1,0,0,228,0,0,0,45,0,537,2,0,3,0,0,13,1,0,0,40,0,30,0,21,0,0,2612,234,1
1,fbdcf14e-2d14-4fb1-95d2-1fa39cbf4c0a,16,0,1,1,0,0,0,5,1,1,14,21,0,0,0,60,0,8,0,1,0,0,6,0,0,0,18,0,19,0,0,0,0,0,1,1,0,0,18,0,0,0,1,0,0,356,1,1
1,5cdf7fbb-4457-4e1a-9308-0f5c6fdcc7eb,457,12,233,1,0,2,0,373,0,107,269,690,0,0,0,460,0,102,0,0,0,0,491,0,0,2,165,0,562,2,0,0,0,0,2,1,0,0,117,0,36,0,107,0,0,4634,388,1
1,935095a0-e31d-4d99-a89a-1c918aa43169,42,0,48,8,0,5,0,47,1,16,47,117,0,14,0,81,2,18,3,2,0,0,110,0,0,0,74,0,106,5,0,1,0,0,20,2,0,0,68,0,7,0,16,0,0,633,32,1
1,a021ff7a-d51e-490b-aacf-e8c34f06c202,48,0,33,5,0,0,0,20,1,12,24,4,0,0,0,26,3,16,63,1,0,0,103,0,0,0,32,0,128,0,0,62,0,0,28,1,0,0,32,0,8,0,12,0,0,583,39,1
1,9a6859f7-abef-4089-bf5d-cee4a7e1b811,77,24,10,2,0,6,0,31,0,8,71,277,1,0,0,287,0,31,0,1,0,0,49,0,0,1,27,0,101,6,0,0,0,0,0,2,0,0,25,0,3,0,8,0,0,1357,38,0
2,fbcdffc5-b444-4262-bbb6-52c091caea79,33,2,15,0,0,0,0,25,1,3,27,4,5,1,0,1,0,9,0,1,0,0,59,0,0,0,17,0,38,0,0,0,0,3,16,1,0,0,17,0,0,0,3,0,0,259,6,1
2,96061f9f-f317-4858-8484-b94430bea067,24,0,85,1,2,0,0,8,1,10,29,17,5,0,8,20,3,4,6,1,0,0,74,0,4,0,36,0,67,0,8,3,0,0,0,0,0,4,41,0,0,0,15,0,0,164,36,0
2,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,111,0,94,0,2,0,0,170,1,31,166,948,7,0,14,933,4,129,4,1,0,0,225,0,3,0,38,0,139,0,14,2,0,1,39,1,0,3,42,0,0,0,35,0,0,2234,79,1
2,0141e743-f807-4991-b967-5f8e045cc8c5,29,3,46,0,1,0,0,9,1,12,33,8,5,0,0,46,5,15,5,1,2,0,59,0,0,1,12,0,41,0,0,1,0,2,0,1,0,0,12,0,0,0,12,0,0,974,19,1
2,21767836-fa6e-4ebf-92d1-20633acfed61,626,3,274,0,4,0,1,539,1,49,579,853,18,8,37,925,14,326,15,1,1,0,738,0,11,1,50,0,667,0,37,4,0,2,284,0,1,11,57,0,1,0,56,0,0,12969,171,1
2,1ab1ea40-fe33-4475-8cf4-217290b77ac9,33,12,39,6,2,0,0,18,1,6,23,71,4,0,0,69,1,25,20,1,0,0,23,0,0,0,21,0,34,0,0,19,0,0,0,1,0,0,22,0,0,0,8,0,0,364,28,1
2,10424d13-96c9-48f2-aa6b-33f062012e6f,319,2,189,0,1,0,0,322,1,18,257,390,28,0,6,521,28,207,34,1,2,0,203,0,2,0,19,0,328,0,6,11,0,2,0,1,0,2,19,0,1,0,18,0,0,5699,129,1
2,7c5fa387-f209-4480-a342-0e6e6b0602c9,116,0,69,0,6,0,0,129,0,13,150,412,8,0,3,606,7,142,9,0,0,0,117,0,1,0,2,0,79,0,3,6,0,1,32,1,0,1,2,0,0,0,13,0,0,2701,35,1
2,c7da33b6-b34a-431f-9d33-1c7542383d4e,50,1,55,0,0,0,0,26,1,14,25,3,1,0,0,4,1,6,1,1,0,0,94,0,0,0,15,0,64,0,0,0,0,2,30,1,0,0,19,0,0,0,18,0,0,582,6,1
2,462d90df-7a87-437c-8daa-5aeb27839c7f,90,1,96,6,4,0,1,16,1,54,39,49,20,18,4,77,7,7,43,1,0,0,196,0,1,7,72,0,126,0,4,41,0,0,40,1,0,1,69,0,0,0,54,0,0,1381,52,1
2,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,632,4,299,0,4,0,1,541,1,51,582,0,18,0,37,0,14,325,15,1,1,0,760,0,11,1,51,0,10,0,37,4,0,4,289,1,1,10,58,0,0,0,58,0,0,1545,0,1
2,89b6e8c8-1871-4262-b332-ddeb8821b421,31,2,15,0,0,0,0,9,0,2,28,59,7,0,0,112,4,27,25,1,0,0,37,0,0,0,6,0,27,0,0,23,0,3,9,1,0,0,12,0,0,0,2,0,0,439,11,1
2,8b3a4dbd-c006-4150-bd2e-515373610433,101,0,21,4,0,0,0,53,1,14,62,201,20,16,0,296,2,62,2,1,0,0,140,0,0,0,32,0,89,0,0,0,0,0,37,1,0,0,32,0,4,0,14,0,0,1360,32,1
2,f4b3ecce-e062-4b9e-a3bf-c234ae860cd7,75,12,75,5,0,0,0,79,1,50,44,98,7,3,0,298,0,95,0,1,0,0,277,0,0,0,66,0,93,0,0,0,0,0,20,1,0,0,66,0,3,0,50,0,0,1738,107,0
2,06827a78-da4d-4f27-a1a0-1e0c42c47e08,176,2,159,0,1,0,0,240,0,29,263,578,13,0,4,858,14,242,20,0,0,0,241,0,1,0,12,0,175,0,4,8,0,3,58,1,0,1,12,0,2,0,29,0,0,4921,83,1
2,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,284,0,225,0,25,0,0,20,1,43,73,6,21,0,3,67,26,36,36,1,0,0,147,1,0,9,37,11,211,0,3,26,0,0,0,1,0,0,44,0,1,0,43,0,0,2415,59,1
2,dc315461-eaa1-4952-a757-0fe3d2bf2fc2,345,2,344,0,15,0,0,255,1,47,417,512,59,0,4,1040,49,282,61,1,0,0,509,0,1,16,47,0,377,0,4,32,0,3,156,1,0,1,47,0,2,0,47,0,0,7455,190,1
2,d4c0724f-9122-4183-a8c3-e03398c14f84,47,13,28,1,0,0,1,21,1,8,36,47,6,0,0,43,0,29,0,1,0,2,50,0,0,2,23,0,43,0,0,0,0,0,0,1,0,0,23,0,0,0,8,0,0,1167,20,1
2,d2f2d74f-22af-41dd-92c4-a52b34423685,138,2,97,0,3,0,0,165,1,18,171,280,14,0,9,477,14,102,16,1,0,0,173,0,4,0,22,0,151,0,9,8,0,3,46,1,0,4,22,0,0,0,18,0,0,2803,104,1
2,e9ae1cf3-a142-40c0-82d9-7229a449dc53,266,4,120,0,1,0,3,172,1,21,167,144,17,0,18,301,14,111,14,1,1,0,134,0,6,0,24,0,174,0,18,1,0,4,0,1,1,6,25,0,1,0,21,0,0,2978,56,1
2,75c6cb90-7b15-4c22-958f-e12b311e8671,61,2,36,0,2,0,0,63,1,14,116,310,13,0,7,480,4,87,5,1,0,0,123,0,2,0,23,0,104,0,7,5,0,3,40,1,0,2,23,0,0,0,14,0,0,1632,45,1
2,43de61bd-1606-488a-9d7e-b994500a198c,39,2,23,0,0,0,0,58,1,6,64,182,9,0,0,269,4,57,4,1,0,0,44,0,0,0,9,0,41,0,0,1,0,3,6,1,0,0,9,0,0,0,6,0,0,966,30,1
3,c2b451b7-bb07-4878-8118-4b8e631c8af7,18,5,43,3,0,0,0,17,1,9,10,84,9,1,0,13,6,14,6,2,0,0,48,0,0,2,8,0,22,0,0,0,0,0,0,2,0,0,9,0,2,0,9,0,0,422,15,0
3,b4aae6f2-6cc0-457c-96c4-82a170951c69,100,20,150,22,0,0,1,78,1,43,82,403,40,11,0,268,15,110,69,4,0,0,186,2,0,11,47,0,117,0,0,60,0,0,0,4,0,0,47,0,0,0,43,0,0,3022,57,1
3,c4270a2c-7232-4a6a-925b-475dd34afd46,103,4,92,2,0,0,0,148,0,67,97,821,9,0,0,645,0,211,0,0,0,5,229,0,0,4,61,0,119,0,0,0,0,0,0,1,0,0,61,0,0,0,67,0,0,3962,66,1
4,2186d4e4-1409-44a9-b7fe-7aead077156c,89,3,15,0,0,0,0,23,1,14,65,65,0,0,0,166,0,31,0,1,0,0,64,0,0,1,20,0,76,0,0,0,0,0,0,1,0,0,20,0,2,0,14,0,0,1237,20,1
4,cc754306-9695-48d2-a609-f3d55e0dce08,452,4,94,0,0,0,0,138,1,87,359,416,0,0,0,236,0,111,0,1,0,0,253,0,0,0,88,0,395,0,0,0,0,0,0,1,0,0,87,0,3,0,87,0,0,4717,266,1
4,51c621e8-3c7c-41ce-828d-f643c78eaab2,643,7,129,1,0,0,0,175,1,122,551,428,0,0,0,1401,0,132,0,2,0,0,359,0,0,0,125,0,601,0,0,0,0,0,0,2,0,0,123,0,6,0,122,0,0,9900,161,1
4,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,55,4,60,1,0,0,0,32,0,55,93,365,0,0,0,142,0,36,0,1,0,0,94,0,0,0,52,0,82,0,0,0,0,0,0,2,0,0,51,0,0,0,55,0,0,1036,42,1
4,ef5e0693-4439-4dc2-b26a-3ba5736ab3bc,53,4,12,1,0,0,0,16,1,9,89,123,2,0,0,219,0,38,0,1,0,0,26,0,0,0,9,0,43,0,0,0,0,0,0,1,0,0,9,0,0,0,9,0,0,706,10,1
4,9efa27c9-fe04-49a5-bc70-76e9f35f79fb,394,3,89,0,0,0,0,145,0,87,454,858,0,0,0,1106,0,140,0,1,0,0,271,0,0,0,98,0,321,0,0,0,0,0,0,2,0,0,90,0,4,0,87,0,0,6117,155,1
