prog_id,session_id,Edit event less than 5 changes,Solution add project,Window event move,Version control event,Debugger exception not handles,System event remote disconnect,Solution remove project,Document saved,IDE state shutdown,Document opened,Edit event 5 to 9 changes,Navigation event keyboard,Build event build,Test run event,System event lock,Completion Event,Debugger design,Edit event 10 or more changes,Debugger run,Solution close solution,Solution rename project,Find complete,Window event activate,Build event rebuild all,System event resume,Solution add project item,Document close,Build event clean,Activity Event,System event remote connect,System event unlock,Debugger break,Find cancelled,Solution add solution item,Window event deactivate,Solution open solution,Solution remove solution item,System event suspend,Window event close,Debugger exception thrown,Navigation event ctrl click,Solution rename project item,Window event create,Solution rename solution,Build event unknown,Comand event,Navigation event click,IDE state startup
0,309456e3-29dd-498d-b922-ed2d816533e8,0,0,5,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,803,0,1
0,77fa3202-a57a-45a1-9e8a-39d99e25592e,9,48,142,1,0,0,0,2,1,3,0,0,1,0,13,0,1,0,1,2,0,0,24,0,0,0,11,0,69,0,13,0,0,85,0,2,0,0,4,0,0,0,3,0,0,4275,0,1
0,8ae87b46-d67c-40b0-ad92-6733fa163ca7,566,52,25,2,0,0,0,0,1,1,2,3,0,0,3,0,1,0,1,2,0,0,3,0,0,0,2,0,16,0,3,0,0,85,0,2,0,0,2,0,0,0,1,0,0,3363,0,1
0,0fbc69d1-0eef-4c5f-b631-2d3534d3abc3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,1
0,36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,52,47,83,5,0,0,0,12,1,16,49,0,6,2,0,0,1,52,1,1,0,0,116,0,0,0,36,0,1269,0,0,0,0,85,35,1,0,0,37,0,0,0,17,0,0,2237,2,1
0,604331dd-5086-4344-9ebd-7f464d065131,0,0,22,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,119,0,1
0,72b10e3f-6d3d-41af-9b62-cf51a3e16ede,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
0,89bec1cb-7be3-43c5-b719-e526a4c72359,5,47,15,1,0,0,0,0,1,4,0,1,0,0,1,0,0,0,0,1,0,0,15,0,0,0,7,0,35,0,1,0,0,85,7,1,0,0,7,0,0,0,4,0,0,289,5,1
0,ac28aa1d-2d66-4244-86e0-cb9a38159244,3,44,36,0,0,0,0,0,1,8,0,4,0,0,4,0,0,0,0,1,0,0,22,0,0,1,9,0,35,0,4,0,0,42,0,1,0,0,9,0,0,0,8,0,0,2686,3,1
0,3fd42ab9-a793-4495-9ef1-972d9677fe48,2,47,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,2,0,1,0,1,0,0,85,2,1,0,0,2,0,0,0,1,0,0,132,0,1
0,2638423b-322b-4b34-b86d-c372dcb2b287,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,2dad115f-fada-47c7-88ab-a6dc1dc6231a,3,25,32,0,0,0,0,0,1,4,0,0,1,0,2,0,0,2,0,1,0,0,25,0,0,0,4,0,32,0,2,0,0,1,6,1,0,0,5,0,0,0,5,0,0,753,0,1
0,7639de18-b8d5-4593-88f5-8d8f4f700719,81,0,52,1,0,0,0,5,1,2,23,5,7,0,0,12,6,9,15,1,0,0,10,0,0,0,4,0,80,0,0,9,0,0,0,0,0,0,2,0,0,0,2,0,0,1144,4,1
