prog_id,session_id,Solution add project,Com refactorings,Window event move,Debugger exception not handles,System event remote disconnect,Com solution explorer,Com team,Com debug,Com unknown,Document saved,Com resources,IDE state shutdown,Com tree model browser,Test run event,Com type hierarchy,Completion Event,Edit event 10 or more changes,Debugger run,Solution close solution,Com help,Com window,Com tools,Com OBS,Com mercurial,Window event activate,Build event clean,Com supercharger,Com build,Com completion,System event unlock,Debugger break,Com close,Com architectureDesigner,Com KaVE,Com NCrunch,Window event close,Com bookmarks,Debugger exception thrown,Com code maid,Com generate,Com view,Window event create,Solution rename solution,Build event unknown,IDE state startup,Edit event less than 5 changes,Version control event,Com visual svn,Com architecture context menues,Solution remove project,Com choose language,Document opened,Edit event 5 to 9 changes,Navigation event keyboard,Build event build,Com project,System event lock,Debugger design,Com SQL,Com textcontrol,Com bulb action,Solution rename project,Com find usages,Find complete,Build event rebuild all,Com edit,System event resume,Solution add project item,Document close,Com NuGet,Com ViEmu,Com other context menues,Activity Event,Com continuous testing,Com save,System event remote connect,Com test explorer,Find cancelled,Solution add solution item,Window event deactivate,Solution open solution,Com file,Com unit test,Solution remove solution item,System event suspend,Com JetBrains,Navigation event ctrl click,Solution rename project item,Navigation event click,Com unit test session
1,0fc9e475-bb14-49f2-9848-9eac7eb43df1,0,0,336,0,2,0,0,459,702,399,0,1,0,77,0,692,223,135,2,0,3,0,0,0,636,0,0,165,400,0,130,0,1,1,0,114,0,0,0,0,0,75,0,0,1,626,7,0,0,0,0,75,530,1139,2,10,0,29,0,1485,0,0,0,0,0,4036,0,0,226,0,0,0,942,0,2,2,2,0,0,96,2,1046,63,0,0,21,33,0,336,10
1,3696281d-3432-4a49-aee6-207ded3ad6a8,0,1,678,0,5,0,0,459,3434,2247,0,0,0,334,0,5185,1025,138,1,0,6,0,0,0,1988,0,0,474,2586,0,134,0,1,8,0,238,0,0,0,0,2,202,0,0,1,2688,25,0,0,0,0,202,2711,5867,0,6,0,38,0,7143,0,0,3,0,0,19784,0,0,243,0,0,0,3700,1,33,5,0,0,0,111,2,5372,311,0,0,242,91,0,1915,26
1,6d62639c-b425-4b28-ae04-20ac58f9a2d2,37,0,127,0,7,0,0,0,108,58,0,1,1,3,0,42,30,0,4,0,2,2,0,0,330,0,0,58,26,0,0,0,1,10,0,201,0,0,0,0,0,96,0,0,1,64,10,0,0,1,0,96,45,99,0,52,0,0,0,137,0,0,12,0,0,413,0,9,210,3,0,0,342,0,6,7,0,0,0,39,4,193,3,0,0,10,14,0,57,0
1,1542567e-4654-4cb4-a87f-398645b112aa,0,0,234,0,8,0,0,99,814,527,0,1,0,73,0,1745,320,34,8,0,5,0,0,0,614,0,0,130,753,0,32,0,1,4,0,235,0,0,0,4,0,99,0,0,1,698,18,0,0,0,0,99,669,1988,0,28,0,12,0,2249,0,0,0,0,0,5146,0,0,246,0,0,0,1019,0,9,8,0,0,0,45,7,1264,61,0,0,56,25,0,401,6
1,a1f00aea-46e7-4531-ba01-b3926a3a16fe,12,2,596,0,3,0,0,452,1171,949,0,1,0,180,0,1710,391,193,1,0,7,2,0,0,1255,0,0,230,873,0,189,0,1,4,0,251,0,0,0,0,2,166,0,0,1,1608,11,0,0,0,0,166,1034,2492,2,18,0,31,0,3299,0,0,11,0,0,8589,0,5,262,1,0,0,2180,0,37,3,2,0,0,49,1,2367,154,0,0,90,56,0,941,11
1,26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,0,0,500,0,3,0,0,369,1204,905,0,0,1,131,0,2248,366,159,1,0,8,4,0,0,1066,0,0,172,868,0,156,0,1,4,0,229,0,0,0,0,0,189,0,0,1,1002,6,0,0,0,0,189,721,2575,2,4,0,19,0,2531,0,0,13,0,0,6346,0,2,231,2,0,0,1408,0,24,3,4,0,0,35,1,2154,119,0,0,84,126,0,648,7
1,4e8396b7-1332-4d76-b313-2e560ead5bd9,12,0,459,0,2,0,0,1173,996,498,0,1,2,138,0,597,210,420,1,0,2,0,0,0,870,0,0,166,325,0,411,0,1,1,0,165,0,0,0,0,0,130,0,0,1,628,10,0,0,0,0,130,840,548,0,6,0,29,0,1333,0,0,2,0,0,3663,0,4,206,0,0,0,1275,0,19,2,0,0,0,39,1,1332,111,0,0,19,85,0,391,16
1,e306eb3c-e6a6-4e84-84ff-0465508c0f5c,24,1,472,0,1,0,0,538,1771,1279,0,1,0,178,0,2465,603,236,2,0,7,0,0,0,1162,0,0,225,1397,0,233,0,1,6,0,285,0,0,0,0,0,151,0,0,1,1765,19,0,0,0,0,151,1389,2521,0,12,0,29,0,4290,0,0,5,0,0,11553,0,4,289,0,0,0,2310,0,28,1,0,0,0,35,2,3008,156,0,0,106,38,0,906,12
1,a29405e4-c15d-413c-a91d-d6a3d3d30fa0,0,0,142,0,2,0,0,22,215,156,0,1,0,11,0,207,82,6,1,0,2,0,0,0,228,0,0,15,114,0,3,0,1,2,0,40,0,0,0,0,2,21,0,0,1,217,2,0,0,0,0,21,196,377,0,2,0,5,0,482,0,0,0,0,0,1366,0,0,45,0,0,0,537,0,5,2,0,0,0,13,1,347,9,0,0,24,30,0,234,4
1,5cdf7fbb-4457-4e1a-9308-0f5c6fdcc7eb,12,1,233,0,2,0,0,0,347,373,0,0,0,0,0,460,102,0,0,0,6,0,0,0,491,0,0,27,287,0,0,0,1,0,0,117,0,0,0,0,2,107,0,0,1,457,1,0,0,0,0,107,269,690,0,8,0,0,0,1021,0,0,1,0,0,2165,0,2,165,0,0,0,562,0,3,2,0,0,0,2,1,714,0,0,0,50,36,0,388,1
1,935095a0-e31d-4d99-a89a-1c918aa43169,0,0,48,0,5,0,0,24,53,47,0,1,0,14,0,81,18,3,2,0,1,0,0,0,110,0,0,22,38,0,1,0,1,1,0,68,0,0,0,0,0,16,0,0,1,42,8,0,0,0,0,16,47,117,0,4,0,2,0,88,0,0,0,0,0,235,0,0,74,0,0,0,106,0,4,5,0,0,0,20,2,142,15,0,0,5,7,0,32,0
