prog_id,session_id,Edit event less than 5 changes,Solution add project,Window event move,Version control event,Debugger exception not handles,System event remote disconnect,Solution remove project,Document saved,IDE state shutdown,Document opened,Edit event 5 to 9 changes,Navigation event keyboard,Build event build,Test run event,System event lock,Completion Event,Debugger design,Edit event 10 or more changes,Debugger run,Solution close solution,Solution rename project,Find complete,Window event activate,Build event rebuild all,System event resume,Solution add project item,Document close,Build event clean,Activity Event,System event remote connect,System event unlock,Debugger break,Find cancelled,Solution add solution item,Window event deactivate,Solution open solution,Solution remove solution item,System event suspend,Window event close,Debugger exception thrown,Navigation event ctrl click,Solution rename project item,Window event create,Solution rename solution,Build event unknown,Comand event,Navigation event click,IDE state startup
0,6127f015-2e67-4db7-aadf-679b0de1ebd6,2.0569650040547583E-5,0.002119873727710664,2.818209529150019E-6,2.234182183709242E-4,0.0,0.0,0.0,5.746471354090905E-5,2.364391222884836E-5,1.0677961687598138E-5,1.5481236430668968E-4,2.5797865253115857E-4,1.0711225746386135E-4,2.7226675061616185E-4,2.076627438343861E-4,4.0160988234287653E-4,8.531154043245696E-5,2.098634058961859E-4,7.929555499209221E-4,1.343315583806717E-5,0.0,0.0,-2.436737208582377E-6,0.0,0.0,6.721411646533869E-5,6.493128367639851E-5,0.0,5.161439958588813E-6,0.0,2.088371247407822E-4,0.0010018058481060944,0.0,0.006623503247692518,5.488038588684827E-4,7.365490756998443E-6,0.0,0.0,8.362130765985344E-5,0.0,0.0,0.0,9.218790181983722E-6,0.0,0.0,-2.706993689198286E-4,1.394092706725572E-4,6.409503002555113E-6
0,da2fee65-853c-4f77-a0b9-e9a79be9ecd9,2.763989661797427E-6,0.012272884524034902,2.7571969312583455E-6,2.4317172699247778E-4,0.0,0.0,0.0,0.0,1.2867194552130366E-4,6.4566965284244944E-6,0.0,0.0,0.0,0.0,2.2602323310253375E-4,0.0,0.0,0.0,0.0,7.310424262470506E-5,0.0,0.0,-8.610978264351225E-7,0.0,0.0,0.0014631370728129067,1.4723371441228902E-4,0.0,5.169744246109397E-7,0.0,2.2730144682761683E-4,0.0,0.0,0.0356215367167801,0.0,4.0083553696575835E-5,0.0,0.0,1.8961392773524032E-4,0.0,0.0,0.0,5.574371992120997E-6,0.0,0.0,-2.6556257699135774E-4,0.0,3.488099656186104E-5
0,86acce83-7bec-4f5b-b98b-2b40e9b0a5d1,1.390006316654058E-6,0.012590912305204843,1.7332379673542675E-6,2.4458140435403193E-4,0.0,0.0,0.0,0.0,1.2941786253604823E-4,1.9482380163805144E-5,0.0,2.2593246741632356E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.352803118407486E-5,0.0,0.0,-1.039307690344475E-6,0.0,0.0,0.0,4.442617521756199E-5,0.0,3.639799717521456E-6,0.0,0.0,0.0,0.0,0.03625456093486126,0.0,4.031591984750773E-5,0.0,0.0,5.721394458382842E-5,0.0,0.0,0.0,1.6820061752456123E-5,0.0,0.0,-2.648502334308128E-4,3.468517357357679E-5,3.5083203256734024E-5
0,0e914c68-e1fb-4dc5-a234-be68791c41f3,4.715361044925069E-6,0.014237511075597818,8.819573388865597E-7,4.1485049837046786E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5706346719271656E-4,0.0,0.0,0.0,0.0,4.157189908676161E-5,0.0,0.0,-1.9587083925754028E-7,0.0,0.0,0.0,0.0,0.0,2.645872016659679E-6,0.0,2.585172206297985E-4,0.0,0.0,0.040995816533885815,0.0,4.558831032194321E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6677607402466745E-4,0.0,1.9835637673719986E-5
0,f05dbe66-8faa-4dc1-8635-55cb1010dd52,3.548952473636512E-5,0.008115544705286139,7.52298989982685E-6,8.586368826934058E-4,0.0,0.0,0.0023649866012524297,1.1863701948752319E-4,4.130357584549449E-5,5.1814840611457384E-5,1.4187114901899095E-4,0.0,2.2453741255888288E-4,7.92705140901796E-4,1.4510649875498668E-4,0.0,0.0,2.444070711049183E-4,0.0,4.6932788925259794E-5,0.0,0.0,-1.2659651829587712E-5,1.481106013443996E-4,0.0,3.522492474885634E-4,1.3233328914756133E-4,2.142357580699343E-4,1.3552445756728824E-5,0.0,1.4592710960884187E-4,0.0,0.0,0.020690963454319436,0.0016688586000121978,2.5733567539621313E-5,0.0,0.0,1.947708748530471E-4,0.0,0.0,0.0,5.189167908406269E-5,0.0,0.0,-2.3096954087739412E-4,6.64184235574763E-5,1.1196767727590843E-5
0,cf20b71e-d8b8-46c7-af24-cc8f94d44d03,7.992536599896953E-7,0.00638803633764667,1.096272947175483E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2477793325370356E-5,0.0,0.0,2.614335339914799E-4,0.0,0.0,0.0,0.0,4.2278619407406785E-5,0.0,0.0,-3.98401268544212E-7,0.0,0.0,0.0,8.515016941481342E-5,0.0,5.979671063946006E-7,0.0,2.629120011683178E-4,0.0,0.0,0.010545811944437492,0.0,2.3181654721926892E-5,0.0,0.0,1.0966006077149059E-4,0.0,0.0,0.0,0.0,0.0,0.0,-2.850561095565592E-4,0.0,2.017284257715046E-5
0,19fe5661-9ecc-48e2-aede-2492f85154bc,3.950182787110935E-6,7.015965224495337E-4,1.379166225422437E-5,0.0,0.0,0.0,0.0,8.126132083805033E-5,3.677855322018795E-4,0.0010888628458249167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0895528291744805E-4,0.0,0.0,-1.3290981381769482E-5,0.0,0.0,0.0,3.787569108439981E-4,0.0,1.9209814845105187E-5,0.0,0.0,0.0,0.0,0.0,0.004426462002287923,1.1457160353883794E-4,0.0,0.0,0.003197665685435887,0.0,0.0,0.0,9.400668785200998E-4,0.0,0.0,-1.506311252950416E-4,0.0,9.97010329816766E-5
0,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,5.565969302791578E-5,0.0016259510514409538,5.159612212005691E-6,0.0,0.0,0.0,0.0,1.2052687707224356E-4,3.409374316363649E-5,6.843230736390835E-6,4.977027377071893E-4,0.0021575810365779434,3.706855898407125E-4,0.0,1.1977712821846905E-4,0.009526329543927825,5.33071191319805E-4,4.53924179449428E-4,0.002368504121888861,1.9370168548560616E-5,0.0,0.0,-4.563239998444606E-6,0.0,0.0,0.0,4.681438497973498E-5,0.0,8.218851227378056E-6,0.0,1.2045449561622869E-4,0.0030624904799727007,0.0,0.0,0.001377547494751441,1.0620795226808992E-5,0.0,0.0,6.028958412106929E-5,0.0,0.0,0.0,5.90808528550541E-6,0.0,0.0,-2.3112810263751441E-4,1.7361127163547773E-4,9.242292352491734E-6
0,c33463ea-8592-45d3-a821-8e194f15bfd1,4.945536688765252E-6,0.014639707492924505,2.3639125905003462E-6,2.9006733278701634E-4,0.0,0.0,0.0,0.0,0.0,2.6956541175685195E-5,0.0,6.698754182327322E-5,0.0,0.0,1.3480587810271648E-4,0.0,0.0,0.0,0.0,4.360118862465261E-5,0.0,0.0,-1.2325924728711417E-6,0.0,0.0,6.544885256176433E-4,4.3906925741506255E-5,0.0,2.466691314037282E-6,0.0,1.355682365613914E-4,0.0,0.0,0.042491141131389035,0.0,4.781365684732982E-5,0.0,0.0,5.654523271289315E-5,0.0,0.0,0.0,2.327285903444226E-5,0.0,0.0,-2.6069330794267645E-4,2.0567867398411775E-5,2.080389394521408E-5
0,f2d01c7c-5ef3-471f-8344-a136c22a1932,3.46068605982314E-5,0.004390402944400526,3.0823044310050544E-6,8.699029557975209E-5,0.0,0.0,0.0,2.9493671686944156E-4,0.0,2.5407433541790947E-5,3.5079743951581596E-4,2.0089356520702202E-5,0.0,0.0,1.617114629126998E-4,0.0,0.0,2.1790023727633672E-4,0.0,2.61517231164531E-5,0.0,0.0,-2.58755471251377E-6,0.0,0.0,7.851163127300478E-4,6.320424670331334E-5,0.0,6.966008353780568E-6,0.0,1.626259786842024E-4,0.0,0.0,0.012742962109489168,0.0,1.4339167744035714E-5,0.0,0.0,8.139715495734357E-5,0.0,0.0,0.0,2.1935441026774487E-5,0.0,0.0,-2.626367981719663E-4,1.233647958384008E-5,1.2478046845990738E-5
0,3c346752-38b4-4c86-aa6d-922f81bb8f0b,9.774810950821086E-6,0.007812519529181204,7.069321144646332E-6,0.0,0.0,0.0,0.0,2.010828447458952E-5,9.100930222254968E-5,5.936843993061815E-5,3.907529194938385E-5,3.972008926366558E-5,8.245852925875782E-5,3.4933315772190055E-4,6.394623675707325E-4,0.0,0.0,8.077987086382198E-5,0.0,5.17064235240062E-5,0.0,9.337401241226768E-4,-6.943193601297055E-6,0.0,0.0,2.587181757320206E-4,1.4579318862164382E-4,0.0,9.263248569264233E-6,0.0,6.430786753444216E-4,0.0,0.0,0.012897447372868218,0.0010170989103653854,2.8350983874114878E-5,0.0,0.0,1.8775875649094717E-4,0.0,0.0,0.0,5.125558670881333E-5,0.0,0.0,-2.505640379060486E-4,3.4147857880560456E-4,2.467122996439453E-5
0,a97436aa-944d-40e3-ba65-faa736afd0d2,2.199780756542078E-6,0.017581752217648662,3.5658586805904176E-6,0.0,0.0,0.0,0.0,0.0,2.0481268333002846E-4,0.0,0.0,1.7877684732284257E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1636317484836911E-4,0.0,0.0,-1.3706465220527359E-6,0.0,0.0,0.0,2.3435824872949473E-4,0.0,7.680310875833152E-6,0.0,0.0,0.0,0.0,0.029025172475800283,0.0,6.380272060656568E-5,0.0,0.0,3.018166607840661E-4,0.0,0.0,0.0,0.0,0.0,0.0,-2.546661266358551E-4,0.0,5.552158610889616E-5
0,b4ce04a9-4a0d-4678-866b-0191aea46ce3,1.3474352671245087E-6,1.19659766217024E-4,2.604239825521803E-6,0.0,0.0,0.0,0.0,0.0,6.272712220355433E-5,1.227570557607774E-4,0.0,0.0,0.0,0.0,6.611132009961437E-4,0.0,0.0,0.0,0.0,3.563806191116414E-5,0.0,0.0,-2.686606000455648E-6,0.0,0.0,3.5663709596934096E-4,9.33086960725023E-5,0.0,2.8562630793545774E-6,0.0,6.648519492466988E-4,0.0,0.0,0.0,5.392490922663234E-4,1.954059185855365E-5,0.0,0.0,3.7898810790670535E-4,0.0,0.0,0.0,1.1141695306635224E-4,0.0,0.0,-2.768043617879176E-4,0.0,1.700436350016454E-5
0,619016f5-d429-4190-9837-c90772e5224c,1.0789509822939939E-5,0.014004002543995437,6.933851820202666E-6,4.381131463520994E-4,0.0,0.0,0.0,1.7073597167424922E-5,7.727442719441448E-5,1.1245021414831839E-4,7.465084901806474E-5,2.3607949971238466E-4,7.001411350438398E-5,2.966127528037172E-4,4.0721736456758486E-4,0.0,0.0,6.858879912104916E-5,0.0,8.780606295208752E-5,0.0,0.0015856452357711505,-6.515908461146421E-6,0.0,0.0,0.0,3.2716056013719304E-4,0.0,1.3246760988154048E-5,0.0,4.095202730665812E-4,0.0,0.0,0.04405867195954814,6.643085902495624E-4,4.814466182617289E-5,0.0,0.0,4.213314800573741E-4,0.0,0.0,0.0,9.708359708356157E-5,0.0,0.0,-2.2329916248262725E-4,1.656820390950543E-4,2.094791540120053E-5
0,63138f70-25dd-4d75-9d35-7dff6b8f2212,2.281409090133483E-6,0.010130092419253538,1.2801387818927886E-6,2.0071500125052057E-4,0.0,0.0,0.0,0.0,1.062063835530283E-4,5.3293854010299604E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0340559864058246E-5,0.0,0.0,-7.107539551902618E-7,0.0,0.0,0.0,1.2152735324811103E-5,0.0,4.124891847115744E-6,0.0,0.0,0.0,0.0,0.029402172103867183,0.0,3.3085139583609576E-5,0.0,0.0,1.5650816709083186E-5,0.0,0.0,0.0,4.601110890675393E-6,0.0,0.0,-2.7207661040136325E-4,0.0,2.879092629362259E-5
0,8a58b62b-e259-4218-a70e-17285d49cfc6,2.948368838251436E-6,0.013353411596723964,2.5734827822435317E-6,3.890897140882417E-4,0.0,0.0,0.0,0.0,6.862767248656996E-5,1.3774814794403677E-5,0.0,5.690852398952856E-4,0.0,0.0,2.4110070540820692E-4,0.0,0.0,0.0,0.0,7.798085277876469E-5,0.0,0.0,-2.3882032156563605E-6,0.0,0.0,0.0,3.141106633277601E-5,0.0,5.698426001567752E-6,0.0,2.4246418573078146E-4,0.0,0.0,0.03845011932309646,0.0,4.2757432228783734E-5,0.0,0.0,4.0452526009305853E-5,0.0,0.0,0.0,1.1892450179211758E-5,0.0,0.0,-2.577422390301287E-4,1.2874992621046406E-4,1.860391244069781E-5
0,d3b76aa2-57ba-48b6-ae9a-2bdb8385ee1d,1.235163482028716E-5,0.014533846040148887,1.7326798140901192E-6,2.7166964586948077E-4,0.0,0.0,0.0,0.0,1.4375134110138971E-4,2.1640118800189527E-5,4.629025670423325E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.977186703043421E-4,0.0,8.167151646714495E-5,0.0,0.0,-1.539219407847538E-6,5.154783124404283E-4,0.0,0.0,4.934652241989239E-5,0.0,3.8503996178058335E-6,0.0,0.0,0.0,0.0,0.04121740447487333,0.0,4.4781048243638655E-5,0.0,0.0,6.355057992974141E-5,0.0,0.0,0.0,1.8682939737820172E-5,0.0,0.0,-2.574344301005365E-4,7.705335445711486E-5,3.896879008400717E-5
1,e57d365c-6a98-42cb-a58f-d5be7a5ce79b,9.592070135904738E-5,5.466284191085546E-4,6.3640738204735694E-6,1.8051254813493243E-4,0.0,0.0,0.0,0.0013928724824766464,2.387911317528315E-5,6.23086054005644E-5,0.0011944295634124106,0.006263500075385446,0.0,0.007241012903625595,0.0,0.010789090978789776,4.5952101464485115E-4,9.820398181115573E-4,0.0018877027510901686,1.356678393379595E-5,0.0,0.0,-1.2240962760933547E-5,0.0,0.0,1.357654755708473E-4,2.3225255926286853E-4,0.0,1.8164792661151287E-5,0.0,0.0,0.0026306058114970365,0.0,0.0,6.363762236271228E-4,7.438759951209418E-6,0.0,0.0,2.674349605413789E-4,0.0,8.527990056595028E-4,0.0,5.379397084623056E-5,0.0,0.0,-1.6309565047586058E-4,0.0010111717817643795,6.473262382043007E-6
1,7b01b2fb-4073-4f71-bb4b-563ca2e5f49d,9.701165463619201E-5,0.0,8.467658660782967E-6,4.6134819116042016E-4,1.7343898131151739E-4,0.0014403143928982854,0.0,0.0013538252181901768,0.0,3.6749157562155824E-5,0.001179148790217435,0.005614805054666782,2.2118182019903914E-5,6.559212315407965E-4,0.0,0.008645512236688743,3.229680048058622E-4,0.001003946467743485,6.432707040779207E-4,4.16082631602987E-5,0.0,0.0,-1.2219962633403294E-5,0.0,0.0,0.0,2.5419349187883454E-4,0.0,2.102202391157069E-5,0.0014139243759085675,0.0,6.619784236134071E-4,0.0,0.0,0.0022245365537097235,3.0418792447935053E-5,0.0,0.0,3.5254298650430236E-4,0.0,0.0011139955568195432,0.0,4.018789733784069E-5,0.0,0.0,-1.6470810763367382E-4,0.0012496334854352677,6.61766296237244E-6
1,8ed1932b-0599-4aff-8139-3da19197f106,8.420616681707799E-5,8.19504361899314E-4,9.301283741760918E-6,2.0296806115604834E-4,0.0,4.224399043582944E-4,0.0,0.001969544602291813,3.57995238188531E-5,2.155683436062453E-4,6.071426824739452E-4,0.005593513373546192,0.0,0.0,0.0,0.010367800862267365,0.0,0.0011545157450962656,0.0,2.033929824018277E-5,0.0,0.0011018912348522514,-2.0555743192654545E-5,0.0,0.0,2.0353935846777256E-4,6.513250645366632E-4,0.0,1.951351927643146E-5,4.1469979129123196E-4,0.0,0.0,0.0,0.0,2.462075101770159E-4,1.1152175631534706E-5,0.0,0.0,7.807739571864681E-4,0.0,0.0016336577083902353,0.0,1.861103633563195E-4,0.0,0.0,-1.3828408328288863E-4,0.0026577043462540284,9.704703400438844E-6
1,5a4bf66f-46da-4d8d-be83-3e4c01d44e54,1.0547961726988332E-4,0.0,5.254368230705189E-6,1.8771055445640077E-4,0.0,7.325329828497716E-5,0.0,0.0013469151224152463,0.0,1.0279688638410286E-4,8.782362769142722E-4,0.004546276992379913,0.0,0.0024781458601964863,0.0,0.008772994342574806,2.9865286836900436E-5,7.567158520615479E-4,8.922616197093897E-5,0.0,0.0,0.0,-1.3244222537437704E-5,0.0,0.0,0.0,2.542997648549999E-4,0.0,1.3867542139336134E-5,7.191112202413775E-5,0.0,1.262539454118906E-4,0.0,0.0,5.870380286602825E-4,3.867691662814029E-6,0.0,0.0,3.183502042780035E-4,0.0,0.001256306750324673,0.0,8.87494219085766E-5,0.0,0.0,-1.8041720928705212E-4,0.001637134130029526,3.3656930873491743E-6
1,946d967e-da5f-43e8-afae-a1bb0bcacf8e,8.908267928457534E-5,0.0,8.838599328617517E-6,2.3596361506085162E-4,0.0,2.1047741055362962E-4,0.0,9.221952837881175E-4,1.7836835475784855E-5,3.580175340644204E-5,0.004039770556499746,0.0033162849581120013,0.0,0.0029440166775076787,0.0,0.006619943208682373,5.792269509224793E-4,0.0010290785227448128,0.005789733244961856,2.026779564101381E-5,0.0,0.0,-1.5279052078969122E-5,0.0,0.0,0.0,2.408369986037453E-4,0.0,1.903881974064002E-5,2.0662095916506508E-4,0.0,0.00801102097453463,0.0,0.0,0.0017787291885742395,1.666945489875964E-5,0.0,0.0,2.8124702450147093E-4,0.0,6.72399500596272E-4,0.0,3.090934978577828E-5,0.0,0.0,-1.3216380059439493E-4,0.0011568653472001057,4.8352933064365855E-6
1,4105aeae-bea6-4dff-a739-bbc638375ab4,4.995335577309282E-5,0.0,1.2289301342517503E-5,0.001900463747658942,0.0,0.0,0.0,4.1660152577639546E-4,1.2570147999336928E-4,1.1984515855456168E-4,3.1033064432771346E-4,8.777782286390323E-4,0.0,0.003377477334396457,0.0,0.0017081082904954789,1.5118461269088664E-4,7.438177061699966E-5,1.505607843567561E-4,3.5708293188951905E-4,0.0,0.0,-4.004201821351714E-5,0.0,0.0,0.0,0.0020999873159820615,0.0,2.7777185936711295E-5,0.0,0.0,0.0,0.0,0.0,0.0024854341818447605,1.957910014607995E-4,0.0,0.0,0.003556542511507803,0.0,7.481999102638212E-4,0.0,4.3020905480511165E-4,0.0,0.0,-1.1440577395715959E-4,6.737829517966034E-4,3.4075748786619685E-5
1,3fdb64d9-5b00-4e75-9a03-f427f1137aaa,5.5276785265128724E-5,0.0,1.274484016869928E-5,0.0012846109196324941,0.0,0.0017187919599561243,0.0,6.00747019916582E-4,9.710562291052738E-5,1.2181783369985258E-4,3.2311900903441647E-4,0.0024580844774491433,2.6394620573370875E-4,0.001490933917982799,0.0,0.002721531313348073,4.671663687845135E-4,2.0111224931051912E-4,0.001163096802621543,4.413601108595339E-4,0.0,0.0,-2.898330163354456E-5,0.0,0.0,0.0,9.333554623612446E-4,0.0,2.7440419452019137E-5,0.001687299565483999,0.0,0.0016457679786199084,0.0,0.0,0.0011687091728882018,2.420007521859771E-4,0.0,0.0,0.0011590863599466557,0.0,0.001733975210105076,0.0,1.0517110682341597E-4,0.0,0.0,-1.6012299593450613E-4,6.506298953535036E-4,2.6323849267660962E-5
1,d14cc78b-2984-42be-a884-1a6c9bf931bf,8.40932350425421E-5,0.0,5.7058884647651456E-6,4.2377462394823805E-4,0.0,0.0,0.0,0.0017753425304790475,1.868635045158347E-5,7.407609569098296E-5,7.641980046382927E-4,0.006687484014759569,0.0,0.003729768140719549,0.0,0.008506370281149974,2.0227126921656453E-4,7.795423324582352E-4,6.266917801231385E-4,2.1233089958318123E-5,0.0,9.585940537921294E-5,-1.3705777868743732E-5,0.0,0.0,0.0,2.801039235649069E-4,0.0,1.7392948978844415E-5,0.0,0.0,7.917512068978384E-4,0.0,0.0,9.317223451588602E-4,1.1642247712731893E-5,0.0,0.0,3.331932899976613E-4,0.0,7.785737835508131E-4,0.0,6.395340268628813E-5,0.0,0.0,-1.6544474393158864E-4,0.00256415397100948,5.065583824156121E-6
